gml:id,gml:metaDataProperty,gml:description,gml:name,gml:boundedBy,gml:location,erl:identifier,erl:name,erl:status,erl:owner,erl:startDate,erl:endDate,erl:observationMethod,erl:positionalAccuracy,erl:source,erl:status_uri,erl:specification_uri,erl:shape
ga.erl.mineview.335197,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335197,Maidment,historic mine,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335197,POINT (115.51757800000004 -33.559601031822076)
ga.erl.mineview.335199,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335199,Wilsons,historic mine,Horizon Gold Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.horizongold.com.au,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335199,POINT (119.47089999999999 -27.13470002157553)
ga.erl.mineview.335200,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335200,Willunga,mineral deposit,Pembroke Resources Pty Ltd,,,method unknown,999 metres,http://www.pembrokeresources.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335200,POINT (148.459 -22.487000014070443)
ga.erl.mineview.335201,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335201,Cardiff Borehole,mineral deposit,Glencore Plc,,,method unknown,999 metres,http://www.glencore.com/,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335201,POINT (151.651 -32.93200003090594)
ga.erl.mineview.335202,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335202,Hillsborough,mineral deposit,ACH Global Pty Ltd.,,,"State or NT agency supplied location, method unknown",500 metres,http://www.achglobal.com.au,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335202,POINT (120.198 -33.674800031987104)
ga.erl.mineview.335203,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335203,Laverton West,historic mine,Focus Minerals Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.focusminerals.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335203,POINT (122.37590000000003 -28.63250002407004)
ga.erl.mineview.335204,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335204,Mount Charlotte,historic mine,"Barrick Gold Corporation, Newmont Mining Corporation",,,"State or NT agency supplied location, method unknown",500 metres,"http://www.barrick.com/, http://www.newmont.com/",http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335204,POINT (121.48090000000003 -30.746400027526178)
ga.erl.mineview.335205,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335205,Rocky Home,historic mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335205,POINT (139.88619469720004 -20.536562341515854)
ga.erl.mineview.335206,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335206,Loch Fyne,historic mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335206,POINT (147.06179 -36.97035003621028)
ga.erl.mineview.335207,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335207,Granite Castle,mineral deposit,,,,method unknown,250 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335207,POINT (145.278886 -17.557107007396795)
ga.erl.mineview.335208,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335208,Tiwi,historic mine,MZI Resources Limited,,,"State or NT agency supplied location, method unknown",100 metres,http://www.mzi.com.au,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335208,POINT (130.83 -11.360000002037683)
ga.erl.mineview.335209,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335209,Wilga,historic mine,Independence Group NL,,,"company supplied location, method unknown",500 metres,http://www.igo.com.au/IRM/content/home.html,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335209,POINT (147.8834 -37.00370003624742)
ga.erl.mineview.335210,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335210,Dobroyde,mineral deposit,,,,"State or NT agency supplied location, method unknown",50 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335210,POINT (147.6514 -34.76180003349168)
ga.erl.mineview.335211,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335211,Ellendale,operating mine,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335211,POINT (124.85803642800002 -17.563222157403867)
ga.erl.mineview.335212,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335212,Karonie - Main Zone,historic mine,,,,"State or NT agency supplied location, method unknown",500 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335212,POINT (122.56000000000002 -31.0340000279849)
ga.erl.mineview.335213,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335213,Pambula,historic mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335213,POINT (149.829504344 -36.9484269764858)
ga.erl.mineview.335214,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335214,West Angelas,operating mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335214,POINT (118.788290318 -23.188549566252068)
ga.erl.mineview.335215,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335215,Edwards Find,mineral deposit,Shandong Tianye Real Estate,,,"State or NT agency supplied location, method unknown",500 metres,http://www.sdtianye.com,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335215,POINT (119.38529999999999 -31.56590002882335)
ga.erl.mineview.335216,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335216,Oonah,historic mine,,,,method unknown,500 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335216,POINT (145.3166511291 -41.8715664206762)
ga.erl.mineview.335217,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335217,Valhalla,mineral deposit,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335217,POINT (139.3690106272 -20.386051168506153)
ga.erl.mineview.335219,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335219,Butcher Well,historic mine,Saracen Mineral Holdings Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.saracen.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335219,POINT (122.31870000000002 -29.245100025083453)
ga.erl.mineview.335221,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335221,South Blackwater,historic mine,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335221,POINT (148.7499939487 -23.946894386847994)
ga.erl.mineview.335222,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335222,Dobbyn,historic mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335222,POINT (139.99818183799997 -19.79455839499831)
ga.erl.mineview.335223,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335223,King Solomon 1,historic mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335223,POINT (139.8111988044 -20.695563503639132)
ga.erl.mineview.335224,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335224,Little Wonder Group,historic mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335224,POINT (139.9961838935 -19.935557044388485)
ga.erl.mineview.335225,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335225,Malbon,historic mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335225,POINT (140.2691853356 -21.080554541387112)
ga.erl.mineview.335226,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335226,Orphan,historic mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335226,POINT (140.023181462 -19.78355726068354)
ga.erl.mineview.335227,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335227,Winston Churchill,historic mine,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335227,POINT (139.9751928474 -20.563561678353643)
ga.erl.mineview.335228,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335228,Mended Hill,historic mine,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335228,POINT (138.6080214948 -18.754057038643428)
ga.erl.mineview.335230,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335230,Great Northern East,historic mine,,,,method unknown,250 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335230,POINT (145.3904786062 -17.37908188709237)
ga.erl.mineview.335232,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335232,Dawson South,mineral deposit,,,,"State or NT agency supplied location, method unknown",50 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335232,POINT (150.030716 -24.876583017845636)
ga.erl.mineview.335234,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335234,Cawse Extended (TNG - Norilsk),mineral deposit,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335234,POINT (121.14598841420003 -30.368417142818185)
ga.erl.mineview.335235,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335235,Railway Flat,mineral deposit,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335235,POINT (144.07000727909997 -18.528973659461997)
ga.erl.mineview.335237,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335237,Geko,operating mine,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335237,POINT (120.89999701169998 -30.864090973214317)
ga.erl.mineview.335238,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335238,Leichhardt,mineral deposit,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335238,POINT (139.7672006103 -20.732563725691353)
ga.erl.mineview.335240,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335240,Kundana,mineral deposit,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335240,POINT (121.23114105690001 -30.711143000669704)
ga.erl.mineview.335241,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335241,Julia Creek Vanadium (Intermin Resources),mineral deposit,,,,method unknown,2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335241,POINT (141.859002 -20.639090011359624)
ga.erl.mineview.335242,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335242,Victoria-Mount Albion,mineral deposit,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335242,POINT (144.4275006752 -17.07709470135215)
ga.erl.mineview.335243,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335243,Cumnock,care and maintenance,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/care-and-maintenance,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335243,POINT (150.9986156754 -32.40304373341291)
ga.erl.mineview.335244,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335244,Mystery,historic mine,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335244,POINT (118.4319 -26.69010002083507)
ga.erl.mineview.335245,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335245,Copper Blow,mineral deposit,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335245,POINT (141.48457359249997 -29.99550859101329)
ga.erl.mineview.335246,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335246,Yangibana,mineral deposit,Hastings Rare Metals Limited,,,method unknown,100 metres,http://www.hastingsraremetals.com,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335246,POINT (116.19721493219998 -23.89033107525793)
ga.erl.mineview.335247,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335247,Wallarah,closed,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335247,POINT (151.6122382375 -33.13552348420611)
ga.erl.mineview.335248,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335248,Callina Creek,mineral deposit,,,,method unknown,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335248,POINT (119.5096771883 -21.279301022373943)
ga.erl.mineview.335250,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335250,Ben Hur Panel 2,historic mine,,,,"State or NT agency supplied location, method unknown",500 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335250,POINT (121.41080000000002 -30.852100027695172)
ga.erl.mineview.335251,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335251,Endeavour,historic mine,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335251,POINT (151.5622422963 -33.22719098704036)
ga.erl.mineview.335252,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335252,Cleo,mineral deposit,,,,satellite image,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335252,POINT (122.4198 -29.077300024806554)
ga.erl.mineview.335256,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335256,Thagoona,historic mine,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335256,POINT (152.6299114928 -27.63551839631059)
ga.erl.mineview.335257,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335257,Fernbank,mineral deposit,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335257,POINT (146.6099993642 -38.26696181515962)
ga.erl.mineview.335259,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335259,Flynn Railway Station,mineral deposit,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335259,POINT (146.6899964206 -38.176960560472416)
ga.erl.mineview.335260,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/335260,Jackpot,historic mine,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/335260,POINT (121.20380000000002 -30.9097200277871)
